store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day_of_month,is_weekend,sales
1003,3,847,1,1,0,0,2014,1,22,0,8340.961199059211
970,3,429,1,1,0,0,2013,8,28,0,4121.596350603353
239,5,627,1,1,0,0,2013,9,27,0,6760.69059617486
998,1,647,1,1,0,0,2015,3,16,0,6501.816635897282
278,5,692,1,0,0,0,2013,6,14,0,5528.290847048466
49,2,539,1,0,0,1,2015,5,26,0,6678.029012689881
603,3,0,0,1,0,1,2013,8,28,0,-748.0128458887875
658,2,824,1,1,0,0,2013,4,30,0,8274.80449598595
1072,3,786,1,1,0,0,2013,2,6,0,8089.835726814123
1028,2,587,1,1,0,1,2013,10,22,0,5879.3535093002165
288,4,489,1,1,0,0,2015,6,18,0,6555.462794892892
111,1,838,1,1,0,1,2015,3,30,0,9768.27730850586
581,2,703,1,1,0,0,2015,7,14,0,7165.660663008368
979,7,0,0,0,0,0,2013,5,12,1,13.261620983427747
644,7,0,0,0,0,0,2015,2,22,1,204.4886107295215
589,1,577,1,1,0,0,2013,6,3,0,6275.8575674496215
295,2,619,1,0,0,0,2014,2,25,0,4381.2511983057975
388,1,1586,1,1,0,0,2013,2,18,0,14659.175938656772
9,6,621,1,0,0,0,2014,10,4,1,6670.178926863692
445,4,1381,1,1,0,1,2013,8,29,0,9761.865274919242
204,4,445,1,0,0,1,2013,9,5,0,4025.7875601279848
296,1,1011,1,1,0,0,2014,10,6,0,10117.950282210204
497,7,0,0,0,0,0,2015,5,24,1,-617.9343934208691
481,1,523,1,1,0,0,2013,2,18,0,6235.826127308388
1100,6,569,1,0,0,0,2014,12,6,1,4686.266980115062
588,6,614,1,0,0,0,2013,12,14,1,5597.013343297574
290,2,918,1,1,0,1,2014,1,7,0,9418.248996540713
1107,4,635,1,0,0,1,2015,5,28,0,5489.749623249486
1019,6,820,1,0,0,0,2014,1,25,1,8951.53725998227
945,5,545,1,0,0,0,2014,1,17,0,3894.5518677473733
770,7,0,0,0,0,0,2014,10,26,1,-171.4576783329785
1041,4,0,0,1,a,1,2013,8,15,0,464.30692373210786
433,3,898,1,1,0,1,2013,7,31,0,8289.88925034246
190,2,738,1,1,0,0,2013,11,19,0,8297.967017594066
843,3,962,1,1,0,1,2015,7,29,0,9055.245768298522
937,3,689,1,1,0,1,2013,3,27,0,8224.288612708362
333,7,0,0,0,0,0,2013,6,9,1,-1295.5648102909863
302,3,337,1,1,0,0,2014,10,1,0,4327.862268783036
329,7,0,0,0,0,0,2015,3,29,1,918.5224547236621
1034,6,290,1,0,0,0,2014,11,8,1,2596.3760783977245
734,6,289,1,0,0,0,2015,1,10,1,3166.371644161325
892,4,861,1,1,0,0,2013,10,10,0,8550.119651828807
96,4,532,1,0,0,1,2013,4,4,0,4297.023853367812
578,2,762,1,0,0,0,2015,6,23,0,7666.557356923748
593,3,1035,1,0,0,0,2014,4,9,0,7459.159880697778
958,2,595,1,1,0,0,2014,5,6,0,5253.068769353385
944,5,1135,1,1,0,1,2014,9,5,0,8252.365414491453
524,5,913,1,0,0,0,2013,11,15,0,7854.8046273621385
311,1,1049,1,0,0,1,2013,12,23,0,8896.332804784704
501,3,615,1,1,0,1,2015,2,18,0,6321.683130828639
1039,3,1233,1,1,0,1,2013,7,31,0,10446.141712018018
511,1,863,1,1,0,0,2014,7,14,0,7359.373984370868
58,4,594,1,1,0,0,2015,7,30,0,7461.6235727527255
963,5,717,1,0,0,1,2015,7,24,0,7793.397760535654
860,4,638,1,1,0,0,2014,1,23,0,5432.667978944345
114,1,515,1,0,0,0,2015,6,8,0,4626.37054126768
20,3,753,1,0,0,1,2013,2,13,0,6219.675403300853
33,4,743,1,1,0,0,2013,6,20,0,7766.690132712499
255,2,621,1,1,0,0,2013,2,19,0,6390.767587819121
458,7,0,0,0,0,0,2014,9,21,1,911.7701201289356
963,6,354,1,0,0,0,2013,8,24,1,4681.6206813092795
167,7,0,0,0,0,0,2015,6,7,1,-3.270758166962878
849,6,861,1,0,0,0,2015,4,18,1,7814.882612381976
208,7,0,0,0,0,0,2014,6,29,1,-888.3857026249707
85,6,687,1,0,0,0,2013,11,9,1,4403.333484963193
341,7,0,0,0,0,0,2014,8,3,1,-1214.4020600468457
841,5,425,1,0,0,0,2015,3,13,0,2704.8030829660165
234,3,787,1,0,0,0,2013,11,27,0,8164.26280476022
333,7,0,0,0,0,0,2014,10,12,1,-1037.3993592411816
78,7,0,0,0,0,0,2013,4,14,1,-1080.6023621708691
764,7,0,0,0,0,0,2014,1,12,1,-394.2569642216504
5,7,0,0,0,0,0,2013,9,8,1,-463.309118762666
547,6,688,1,0,0,0,2015,4,4,1,7586.881324820286
705,6,686,1,0,0,0,2014,5,3,1,5578.289012272394
244,5,534,1,0,0,1,2013,12,27,0,4709.070908375117
513,3,1681,1,0,0,0,2014,12,10,0,14381.249797706136
894,6,753,1,0,0,0,2014,3,22,1,6050.204207483859
974,2,1806,1,1,0,0,2013,2,5,0,14120.218520852217
814,7,0,0,0,0,0,2014,6,15,1,1615.6767821162402
989,5,637,1,1,0,0,2015,3,20,0,6395.644763733008
135,7,0,0,0,0,0,2013,9,22,1,571.8828062861621
425,1,590,1,1,0,0,2015,4,13,0,5876.099040935912
875,6,352,1,0,0,0,2013,8,10,1,3586.60301188478
914,7,0,0,0,0,0,2014,6,8,1,-492.99626781051757
1017,4,0,0,0,a,0,2013,10,3,0,-2295.1839251667798
880,1,0,0,0,a,0,2015,5,25,0,268.5805282443225
813,1,845,1,1,0,0,2014,3,17,0,8399.802162937442
374,1,1097,1,1,0,0,2014,5,5,0,10209.30262113552
883,3,417,1,0,0,1,2015,7,22,0,3685.9050676117067
348,4,665,1,0,0,1,2013,8,22,0,7223.0729130938535
529,5,777,1,1,0,0,2013,4,26,0,8108.409798951747
758,6,415,1,0,0,0,2013,8,31,1,2888.1041125622887
698,6,1706,1,0,0,0,2013,8,17,1,13615.088440326352
1115,2,411,1,1,0,0,2013,11,5,0,6294.171181595019
216,2,676,1,0,0,1,2013,8,20,0,5166.585335209838
753,7,0,0,0,0,0,2014,7,27,1,1400.9706206172168
736,1,641,1,1,0,1,2014,4,14,0,7393.903153010347
229,5,653,1,0,0,0,2015,6,26,0,7174.04637259076
1078,6,438,1,0,0,0,2015,4,25,1,5683.260007732906
715,4,688,1,1,0,0,2014,6,19,0,7013.8312836215555
748,2,344,1,0,0,1,2014,8,12,0,3869.7570565588394
202,7,0,0,0,0,0,2013,12,8,1,967.7451567500293
626,5,922,1,1,0,0,2015,2,6,0,10348.81245353633
364,2,660,1,0,0,0,2014,6,10,0,4997.993292505648
791,6,831,1,0,0,0,2015,2,14,1,7659.992664852612
8,6,307,1,0,0,0,2013,9,7,1,2223.6647022852285
33,1,932,1,1,0,0,2014,10,20,0,10165.844759384621
54,1,560,1,0,0,0,2013,11,25,0,6154.7098684299435
59,2,691,1,1,0,0,2014,6,3,0,7138.096162652836
681,1,431,1,0,0,1,2014,12,29,0,3417.462025654003
267,5,1510,1,0,0,0,2013,12,13,0,11780.843366990322
39,1,1046,1,1,0,0,2013,1,7,0,9180.687782093306
557,2,721,1,1,0,1,2013,7,30,0,5690.018234489452
1058,4,678,1,1,0,1,2013,8,29,0,7377.822832068542
99,1,431,1,0,0,0,2015,2,9,0,4655.725426923916
641,4,560,1,0,0,0,2014,2,13,0,5045.905508397862
537,5,646,1,0,0,0,2015,2,13,0,5368.3089056574545
198,5,493,1,1,0,1,2014,5,2,0,5013.499360846245
994,6,257,1,0,0,0,2015,6,20,1,2691.3172911755614
1034,5,796,1,0,0,0,2014,2,14,0,6398.150547117755
1068,4,293,1,1,0,0,2014,10,9,0,4508.602130983712
264,3,837,1,0,0,0,2013,8,7,0,5820.886910867852
427,2,829,1,1,0,1,2013,5,28,0,8588.015871666985
663,1,803,1,1,0,0,2014,2,3,0,7126.008500311009
452,2,438,1,0,0,0,2015,6,9,0,4322.348074191608
78,4,502,1,1,0,0,2015,1,15,0,4371.710469872263
487,5,640,1,0,0,0,2014,11,21,0,6115.1053192837835
960,3,614,1,1,0,0,2015,5,20,0,7563.842146598431
209,4,582,1,0,0,0,2013,11,14,0,4931.184736305439
506,5,794,1,0,0,0,2013,6,28,0,6485.644421766302
789,4,522,1,1,0,0,2015,5,7,0,4539.019856298047
257,2,916,1,0,0,1,2013,4,2,0,7153.941143800899
367,1,520,1,0,0,0,2014,10,27,0,5076.603245825509
264,2,813,1,1,0,1,2014,7,29,0,7118.522419105221
464,3,1234,1,1,0,0,2015,4,29,0,10766.256365729336
459,5,1228,1,1,0,0,2014,6,6,0,10539.913756332298
841,3,411,1,0,0,0,2014,12,10,0,2664.0304723140516
675,4,675,1,1,0,0,2013,11,21,0,6686.734846311208
150,2,824,1,1,0,0,2015,5,5,0,8979.722932751622
808,5,585,1,0,0,0,2015,6,26,0,6369.310328734629
4,2,1092,1,0,0,0,2014,3,11,0,7553.098399776196
104,7,0,0,0,0,0,2015,3,8,1,-1143.7970795780957
241,1,620,1,0,0,0,2013,7,8,0,5584.694786829632
17,5,823,1,0,0,0,2013,3,15,0,5943.221336581018
844,1,582,1,1,0,0,2014,12,15,0,6493.163119369709
1112,5,700,1,0,0,0,2014,4,11,0,7925.968874010298
639,2,418,1,0,0,0,2014,6,24,0,3643.0908462702805
968,1,1339,1,1,0,0,2013,12,2,0,11930.881223123164
329,6,429,1,0,0,0,2013,11,9,1,4830.0988399317375
365,2,571,1,1,0,0,2014,1,21,0,5837.568117180315
682,2,2045,1,1,0,0,2014,10,7,0,13989.222204088313
1084,5,810,1,1,0,0,2015,5,8,0,7034.773911768277
1107,4,590,1,0,0,0,2015,7,23,0,5039.175293396392
601,3,0,0,0,a,1,2014,1,1,0,259.59135232860444
450,5,1138,1,1,0,1,2013,8,2,0,9761.558495979589
808,3,589,1,1,0,1,2014,8,20,0,7507.582707835808
226,5,1038,1,1,0,0,2013,5,31,0,10229.345843791863
224,6,432,1,0,0,0,2013,6,1,1,5493.663053327287
364,2,592,1,0,0,0,2013,12,10,0,4435.633573737643
483,1,787,1,1,0,0,2013,5,27,0,7223.997043742421
536,6,0,0,0,a,0,2014,11,1,1,255.9165549128711
346,5,857,1,1,0,0,2014,12,5,0,9267.33081686455
1010,3,618,1,0,0,0,2015,6,10,0,6527.229008203307
927,5,774,1,1,0,0,2014,1,24,0,6357.371357057085
476,3,670,1,1,0,0,2013,4,10,0,6337.513332237549
309,1,0,0,0,b,1,2015,4,6,0,887.7915048449695
190,5,684,1,1,0,0,2014,3,21,0,7667.53271771342
1065,6,320,1,0,0,0,2015,4,25,1,2736.575319815262
429,7,0,0,0,0,0,2014,5,18,1,941.2294707148731
893,7,0,0,0,0,0,2014,3,9,1,-1145.7600159794629
113,6,789,1,0,0,0,2013,6,8,1,7560.450160063188
184,6,486,1,0,0,0,2014,6,21,1,5309.241168428778
885,4,862,1,1,0,1,2014,10,9,0,7364.438835775465
331,6,597,1,0,0,0,2014,1,18,1,4188.3457478759265
805,5,557,1,1,0,0,2015,3,6,0,6426.734165422389
379,4,432,1,0,0,0,2014,6,26,0,2996.6841118867055
454,5,0,0,0,a,1,2014,10,31,0,-895.6573879868329
780,6,263,1,0,0,0,2013,1,26,1,1566.8993490129992
712,5,501,1,0,0,1,2013,5,24,0,4992.781603072792
876,7,0,0,0,0,0,2014,7,6,1,184.9588255732715
675,3,0,0,0,c,1,2013,12,25,0,-32.39538814132811
1112,2,777,1,1,0,0,2015,3,17,0,9912.311720224025
645,1,1573,1,1,0,0,2015,5,18,0,13833.03383913518
271,5,788,1,0,0,1,2015,5,15,0,7428.060093980079
664,3,537,1,0,0,0,2013,4,3,0,3660.539058433609
680,1,823,1,0,0,0,2013,8,5,0,5588.946777321603
534,4,503,1,1,0,0,2013,3,21,0,6855.382717373285
3,5,965,1,0,0,0,2014,5,30,0,8051.1878770776275
877,1,1155,1,0,0,1,2013,12,30,0,8872.20842624378
674,4,898,1,0,0,0,2014,9,11,0,6803.477937762351
396,4,1204,1,0,0,0,2013,9,5,0,10315.909077953047
931,6,251,1,0,0,0,2013,4,6,1,1451.6028506603097
578,3,909,1,1,0,0,2014,9,3,0,9745.178993748697
409,5,467,1,0,0,0,2014,7,11,0,4199.300655874885
206,6,498,1,0,0,0,2013,5,18,1,4307.337558846881
108,6,1180,1,0,0,0,2013,12,21,1,12943.943913382607
760,7,0,0,0,0,0,2015,7,19,1,-2519.1921143681348
922,5,750,1,1,0,0,2014,6,6,0,8036.961330647402
1080,3,920,1,1,0,0,2013,12,4,0,10841.691273466766
845,7,0,0,0,0,0,2013,1,13,1,773.7829985469043
1014,3,1417,1,1,0,0,2014,11,26,0,13296.053951443368
554,6,345,1,0,0,0,2013,3,2,1,2397.681032454608
971,5,882,1,0,0,0,2014,9,12,0,6955.827087410181
736,3,550,1,1,0,0,2013,7,3,0,5895.150122078985
1113,3,617,1,0,0,0,2013,3,13,0,4923.830629263579
345,6,313,1,0,0,0,2015,1,17,1,2776.723255368371
358,1,974,1,0,0,0,2014,1,27,0,8814.743842736321
27,6,909,1,0,0,0,2013,8,31,1,7937.3208317032195
210,3,266,1,0,0,0,2013,2,27,0,1760.3151444811883
1087,6,530,1,0,0,0,2013,9,21,1,5225.148983887646
344,1,1258,1,0,0,1,2015,5,11,0,9727.829877933265
116,1,764,1,0,0,0,2014,2,24,0,7072.408021623656
385,4,0,0,0,a,0,2013,5,9,0,207.99422369892
139,2,402,1,0,0,0,2015,7,7,0,4853.421294585564
837,3,274,1,1,0,0,2013,3,20,0,2224.0347781945293
151,6,642,1,0,0,0,2014,3,22,1,6284.584500974266
325,5,727,1,1,0,0,2015,6,5,0,7494.146348443493
1096,7,0,0,0,0,0,2013,2,10,1,-718.4379944950879
255,5,595,1,1,0,0,2014,7,4,0,6298.115657704825
916,6,581,1,0,0,0,2013,7,27,1,4280.205649186607
784,4,797,1,1,0,0,2014,1,23,0,7765.722078418776
632,5,807,1,0,0,0,2013,2,15,0,5554.568334980457
391,1,950,1,1,0,0,2013,2,18,0,8739.192035840932
398,2,615,1,1,0,0,2015,2,17,0,6178.372888294955
929,1,904,1,1,0,0,2014,5,5,0,8453.546989163053
294,1,946,1,0,0,0,2014,2,10,0,7182.226997846628
319,1,783,1,0,0,0,2014,7,7,0,7160.9712107344885
75,6,621,1,0,0,0,2015,3,7,1,5741.314348616622
178,5,943,1,0,0,0,2013,6,14,0,9115.83546672139
779,4,807,1,1,0,0,2013,3,7,0,8093.707876129596
737,2,1077,1,1,0,0,2014,11,25,0,8632.370976092689
305,5,502,1,1,0,0,2014,2,21,0,5602.477447659281
454,6,257,1,0,0,0,2014,1,11,1,1584.8960875622802
218,5,693,1,1,0,0,2013,11,8,0,5788.193595381654
820,3,1138,1,1,0,0,2013,6,5,0,12334.931278329173
898,1,1057,1,1,0,0,2013,7,1,0,10316.137670003913
125,4,1877,1,1,0,0,2014,7,3,0,14791.478100295619
829,4,808,1,1,0,0,2013,10,10,0,6613.524484091635
451,6,482,1,0,0,0,2015,6,6,1,5425.728303546542
78,2,519,1,1,0,0,2015,1,27,0,4749.581028833834
301,7,0,0,0,0,0,2015,3,8,1,-89.14256908004882
781,2,670,1,0,0,0,2013,2,12,0,4359.644264568634
255,3,698,1,1,0,1,2015,7,1,0,7413.586537108811
450,7,0,0,0,0,0,2014,11,9,1,-680.7573151737988
132,3,603,1,1,0,0,2015,1,28,0,6842.479728753703
704,2,1343,1,1,0,0,2014,4,1,0,12798.089902891497
956,4,512,1,0,0,0,2013,11,28,0,3504.0886156576667
1105,1,425,1,0,0,1,2014,10,13,0,3941.543932222532
395,5,583,1,1,0,0,2015,5,8,0,5253.111036299727
224,2,342,1,0,0,0,2013,2,12,0,4215.616216425546
291,6,456,1,0,0,0,2015,3,28,1,4656.362382531181
86,3,673,1,1,0,0,2013,6,5,0,5740.872514536939
963,4,1106,1,0,0,0,2013,5,23,0,10404.569822358239
246,2,1058,1,1,0,0,2014,2,4,0,8711.755871198033
846,4,786,1,1,0,0,2013,9,26,0,8712.48560960755
476,3,560,1,0,0,0,2014,9,24,0,4604.62092292194
773,1,921,1,1,0,0,2015,6,15,0,8197.323696817086
1108,2,1101,1,1,0,0,2013,12,17,0,10593.847939152027
147,1,1199,1,1,0,0,2014,6,30,0,11760.952503183267
929,1,1015,1,0,0,0,2013,8,5,0,8179.122998816065
619,5,483,1,1,0,0,2014,5,9,0,5274.921577732497
719,7,0,0,0,0,0,2015,7,19,1,955.9131407588184
131,5,614,1,1,0,0,2013,11,22,0,6208.731375538441
502,6,1380,1,0,0,0,2015,5,30,1,10072.508535876383
1006,1,766,1,0,0,0,2013,7,8,0,5537.560762064347
120,2,558,1,0,0,0,2013,8,20,0,5655.622829432157
240,7,0,0,0,0,0,2014,9,7,1,323.1459898799121
874,2,477,1,0,0,0,2014,12,9,0,3974.6076676469347
190,1,695,1,0,0,0,2013,9,30,0,7212.747834088151
790,7,0,0,0,0,0,2015,3,29,1,986.1640105097949
1059,4,1106,1,1,0,0,2014,6,19,0,8739.44050137912
509,6,367,1,0,0,0,2013,6,15,1,4247.225423959814
1057,3,592,1,1,0,0,2014,9,17,0,6504.16588970711
990,3,528,1,1,0,0,2015,1,28,0,6339.338750619056
130,1,677,1,1,0,1,2014,8,4,0,7188.9237530566315
571,6,782,1,0,0,0,2015,2,28,1,9064.585849105535
675,2,521,1,1,0,0,2013,2,19,0,5315.635144252739
424,6,811,1,0,0,0,2015,5,16,1,7216.592896772982
722,6,1081,1,0,0,0,2015,1,10,1,6432.848316363526
891,4,936,1,0,0,1,2014,7,24,0,6397.374596758151
244,3,566,1,1,0,0,2014,9,3,0,5987.9246942392365
338,7,0,0,0,0,1,2014,8,17,1,1258.4038176387012
532,1,1311,1,0,0,0,2013,11,25,0,11104.566894785012
762,1,431,1,1,0,1,2013,8,26,0,5314.48708952634
523,2,1627,1,1,0,1,2014,8,5,0,14929.8379010788
947,5,1197,1,1,0,1,2014,6,20,0,9746.724603205641
584,2,325,1,0,0,1,2014,8,12,0,3254.0664979047187
456,4,1239,1,1,0,0,2014,12,18,0,9824.968383552387
905,1,1936,1,1,0,0,2013,4,8,0,14827.46418750138
186,6,399,1,0,0,0,2015,2,7,1,3825.2310357821734
798,4,984,1,1,a,0,2015,6,4,0,8875.14153060744
276,3,431,1,0,0,0,2015,3,11,0,2871.959477197811
856,3,1001,1,0,0,1,2013,1,2,0,6913.836897855554
538,2,542,1,0,0,0,2015,1,20,0,3384.966789858877
904,7,0,0,0,0,0,2015,2,22,1,939.8662962763965
1093,5,921,1,1,0,1,2013,8,16,0,9153.125127638505
211,7,0,0,0,0,0,2013,2,17,1,-119.67438365524413
1073,1,868,1,1,0,0,2015,1,26,0,8047.590004505328
1092,7,0,0,0,0,0,2015,3,1,1,1448.4720702021777
641,4,439,1,0,0,1,2013,7,25,0,4096.134469009389
835,3,693,1,1,0,0,2014,2,5,0,6019.322407337106
87,7,0,0,0,0,0,2013,12,29,1,-757.819372668916
979,5,642,1,1,0,0,2014,7,4,0,6734.84009451255
295,1,786,1,1,0,0,2015,5,4,0,7462.3176970051245
1103,2,459,1,1,0,0,2014,6,3,0,6048.981309161282
155,4,571,1,1,0,1,2013,8,29,0,6469.273390331713
744,3,820,1,1,0,0,2015,5,6,0,7962.3431377870265
93,4,634,1,1,0,1,2014,7,17,0,6725.402079181275
753,3,756,1,1,0,0,2013,4,24,0,8665.193164095208
904,7,0,0,0,0,0,2013,9,8,1,807.6142973750293
980,1,801,1,1,0,0,2013,11,18,0,9816.976597019566
1081,2,786,1,1,0,0,2015,5,5,0,5858.38052161202
581,2,521,1,0,0,0,2015,6,9,0,4465.10098793026
23,7,0,0,0,0,0,2013,1,27,1,461.2561430781543
1095,5,676,1,1,0,0,2013,10,11,0,5474.427347376815
844,3,664,1,1,0,0,2015,6,3,0,6627.722559109069
343,1,572,1,0,0,0,2014,5,12,0,5834.551293303073
714,2,364,1,1,0,0,2013,12,3,0,5231.043755151383
397,1,1027,1,1,0,0,2013,7,1,0,8873.92735945252
967,2,1075,1,1,0,1,2014,8,19,0,10566.470975689153
188,5,370,1,0,0,1,2013,1,4,0,3408.612799526409
302,1,276,1,0,0,0,2015,6,8,0,3186.9172772049756
281,6,683,1,0,0,0,2013,8,3,1,6610.162589176774
684,6,731,1,0,0,0,2013,8,31,1,8133.941575493925
690,1,1007,1,1,0,1,2015,3,30,0,8817.249905374463
357,4,946,1,1,0,0,2013,4,25,0,7647.026140445734
1071,3,748,1,1,0,0,2014,5,7,0,6722.053387065442
961,5,0,0,1,a,0,2014,10,3,0,711.4805587380588
155,4,0,0,1,a,1,2015,6,4,0,1290.74763999874
730,5,1429,1,1,0,0,2013,5,31,0,12006.197990246827
172,2,881,1,1,0,0,2015,2,3,0,7841.288598094596
310,2,780,1,1,0,0,2013,9,24,0,9442.149300961259
913,6,1103,1,0,0,0,2014,4,12,1,8427.618505847153
544,3,2176,1,1,0,0,2013,1,9,0,17014.29294732514
1000,2,893,1,1,0,0,2013,3,5,0,9403.172447660378
16,1,1070,1,1,0,0,2015,4,27,0,10557.297383635672
1026,1,1630,1,1,0,0,2013,2,18,0,13893.618338675054
568,7,0,0,0,0,1,2014,4,20,1,750.7017302363574
897,2,281,1,0,0,0,2015,3,24,0,2370.2824910809563
515,5,887,1,1,0,0,2014,9,5,0,10416.337713268764
600,1,726,1,1,0,0,2014,9,15,0,8759.587275442374
413,5,936,1,0,0,0,2014,4,11,0,6974.833075924182
233,5,1064,1,1,0,0,2015,4,17,0,10192.975601361839
594,2,489,1,1,0,0,2015,7,14,0,5260.807403676614
239,2,603,1,1,0,0,2014,12,16,0,6866.945342238086
390,6,886,1,0,0,0,2015,6,13,1,9737.7875958474
100,3,853,1,1,0,1,2013,8,14,0,9587.156248846146
360,5,886,1,1,0,1,2013,10,11,0,8545.752381304057
1084,4,827,1,0,0,0,2013,12,12,0,5894.48776986833
525,4,1058,1,1,0,0,2013,12,5,0,11708.914527914378
1042,2,586,1,1,0,0,2014,9,2,0,5302.363672610949
734,5,850,1,1,0,0,2013,5,31,0,8619.723455885507
686,5,695,1,0,0,1,2015,4,10,0,5479.506369592492
474,5,810,1,1,0,1,2013,10,25,0,8606.651158982593
1089,4,1343,1,1,0,0,2015,4,30,0,13146.392172231059
448,6,490,1,0,0,0,2013,6,15,1,5771.038512086354
349,6,807,1,0,0,0,2015,1,31,1,7711.454558892696
943,7,0,0,0,0,0,2014,7,20,1,1025.6048369258106
358,6,1247,1,0,0,0,2013,3,2,1,10770.488321466368
820,5,1186,1,1,0,0,2013,10,11,0,12836.571327874433
560,5,1511,1,0,0,1,2014,8,15,0,12139.355943156723
1062,5,514,1,0,0,1,2013,7,12,0,4927.468433572613
849,1,1038,1,1,0,0,2013,9,9,0,10221.91913366308
1095,5,887,1,1,0,0,2013,12,6,0,7256.917363313207
694,3,621,1,0,0,0,2013,7,24,0,5901.946768679641
205,3,823,1,1,0,1,2014,10,22,0,7006.859224297311
573,7,0,0,0,0,0,2013,2,17,1,334.345666393584
804,5,416,1,0,0,0,2013,1,18,0,3717.451193543603
856,3,952,1,1,0,0,2013,1,9,0,7532.6728353510825
252,3,709,1,0,0,0,2013,1,30,0,8287.697604382089
457,3,410,1,1,0,0,2014,5,21,0,4999.100414979589
665,6,753,1,0,0,0,2015,3,14,1,4530.29940706882
422,3,494,1,1,0,0,2013,3,6,0,5026.510028792976
57,1,844,1,0,0,0,2013,2,25,0,8777.345528242244
125,2,1818,1,1,0,1,2013,7,30,0,14570.348658154042
947,4,997,1,1,0,1,2014,9,4,0,8119.9105029558905
279,7,0,0,0,0,0,2013,9,22,1,2157.067376598662
156,3,702,1,1,0,1,2015,2,4,0,7412.595845835678
869,7,0,0,0,0,0,2014,6,1,1,-1724.4427247196973
234,3,1147,1,1,0,0,2013,12,4,0,12132.497084321394
123,1,1314,1,1,0,0,2014,3,17,0,12149.677230008874
640,5,950,1,1,0,0,2014,3,7,0,11972.751527236882
110,1,581,1,0,0,0,2013,1,14,0,4336.240010549064
733,1,3555,1,1,0,1,2014,10,6,0,17068.585641188965
808,2,606,1,0,0,0,2015,5,12,0,6603.12363640145
914,1,1406,1,1,0,0,2013,9,9,0,12630.737796436964
393,3,474,1,0,0,1,2013,1,2,0,3999.4080238970196
902,7,0,0,0,0,0,2014,1,5,1,-1011.3403535038769
441,4,533,1,0,0,0,2014,2,27,0,4139.514322121958
391,7,0,0,0,0,0,2013,9,1,1,-709.1214509159863
798,5,984,1,1,0,0,2013,1,11,0,8484.759412263133
798,6,343,1,0,0,0,2013,8,10,1,2539.637393688598
637,2,648,1,1,0,1,2015,3,31,0,8725.049575584891
621,2,745,1,0,0,1,2014,10,14,0,5347.669414383965
44,1,835,1,1,0,1,2015,2,2,0,8293.29559110716
1008,1,888,1,1,0,0,2013,1,7,0,7649.536479542317
868,2,614,1,1,0,0,2013,11,5,0,9214.763580881689
695,1,432,1,0,0,0,2014,5,12,0,4440.230704956735
107,4,796,1,0,0,1,2013,6,27,0,5486.158382625148
916,7,0,0,0,0,0,2014,5,18,1,-1031.1348939091504
554,6,440,1,0,0,0,2014,3,29,1,3495.4739637488265
319,7,0,0,0,0,0,2013,4,7,1,-198.82042552536132
448,5,661,1,0,0,1,2015,7,10,0,7199.751314080842
886,4,650,1,1,0,0,2013,10,10,0,6985.627644284035
86,7,0,0,0,0,0,2015,7,26,1,-698.2012543827832
955,1,500,1,1,0,0,2013,1,7,0,5742.840146403642
480,4,553,1,0,0,0,2013,8,22,0,3718.643580601958
522,7,0,0,0,0,0,2013,9,1,1,1770.7966856806934
498,1,888,1,0,0,0,2014,2,10,0,7029.126039812626
989,6,401,1,0,0,0,2013,7,20,1,3487.3350572104137
170,4,459,1,1,0,0,2014,1,23,0,4554.120153055287
864,7,0,0,0,0,0,2014,8,10,1,-1070.7052827030957
506,3,1082,1,1,0,0,2014,3,5,0,9916.5004900305
512,7,1385,1,0,0,0,2015,2,8,1,6426.232163324873
901,4,707,1,0,0,1,2014,1,2,0,6841.6283417090535
624,6,510,1,0,0,0,2014,12,13,1,5412.95114716678
136,1,539,1,1,0,0,2015,4,13,0,7401.122925410561
854,6,914,1,0,0,0,2013,11,16,1,8276.214084473002
806,1,0,0,1,a,0,2014,1,6,0,2410.880521759337
1085,2,704,1,0,0,0,2013,3,12,0,6264.079270134961
1068,4,434,1,1,0,0,2015,4,30,0,5890.875732401112
770,4,819,1,1,0,0,2015,3,19,0,7698.096840606682
884,5,733,1,1,0,0,2013,10,25,0,7682.994364619586
95,5,1005,1,1,0,0,2013,9,27,0,9375.300062313661
480,3,619,1,0,0,0,2013,3,13,0,4216.537066354465
448,3,653,1,0,0,1,2014,4,23,0,6935.716008721093
750,2,283,1,0,0,0,2013,2,26,0,2957.931224173675
444,4,1350,1,1,0,1,2013,8,15,0,11980.28117737092
653,5,594,1,1,0,0,2013,9,13,0,6991.301898167383
284,1,376,1,0,0,1,2013,8,5,0,4451.154808245959
439,4,914,1,1,0,0,2014,1,9,0,7866.101120796549
800,3,567,1,1,0,0,2013,7,3,0,6157.492852970881
799,4,805,1,0,0,0,2014,11,20,0,8338.982590871523
280,3,446,1,0,0,1,2013,4,3,0,4656.752567008982
617,5,578,1,1,0,1,2013,2,8,0,6599.764094381274
634,2,717,1,0,0,0,2013,12,10,0,6654.47292461532
746,6,427,1,0,0,0,2013,10,26,1,4931.0628791941745
233,3,972,1,0,0,0,2013,2,27,0,8035.938537028353
1,4,722,1,1,0,1,2015,4,2,0,6746.212927942026
189,4,801,1,0,0,0,2014,7,24,0,7646.767053552999
465,1,648,1,1,0,1,2014,10,20,0,8998.779629963401
74,2,1025,1,1,0,0,2014,6,3,0,8443.504333045608
